positive,positiveIncrease,negative,hospitalized,death,totalTestResults,mortality_rate,hospitalization_rate,new_deaths,deaths_7day_avg,new_cases,cases_7day_avg
1.520707146175449,-0.7754148105823407,0.7773933911683685,0.7044661912826945,1.5051062717446684,1.5409891023189966,0.36467278310167905,0.44471102891421166,-1.4660834520760682,-1.5417203745794672,-1.4001092155629609,-1.3518934419769126
-0.7485694049568145,-0.7754148105823407,0.7773933911683685,0.7044661912826945,1.5051062717446684,1.5409891023189966,0.36467278310167905,0.44471102891421166,-1.4660834520760682,-1.5417203745794672,0.8003112218944394,0.8627059722949294
-0.7485694049568145,-0.7754148105823407,0.7773933911683685,0.7044661912826945,1.5051062717446684,1.5409891023189966,0.36467278310167905,0.44471102891421166,-1.4660834520760682,-1.5417203745794672,0.8003112218944394,0.8627059722949294
-0.7485694049568145,-0.7754148105823407,0.7773933911683685,0.7044661912826945,1.5051062717446684,1.5409891023189966,0.36467278310167905,0.44471102891421166,-1.4660834520760682,-1.5417203745794672,0.8003112218944394,0.8627059722949294
-0.7485694049568145,-0.7754148105823407,0.7773933911683685,0.7044661912826945,1.5051062717446684,1.5409891023189966,0.36467278310167905,0.44471102891421166,-1.4660834520760682,-1.5417203745794672,0.8003112218944394,0.8627059722949294
-0.7485694049568145,-0.7754148105823407,0.7773933911683685,0.7044661912826945,1.5051062717446684,1.5409891023189966,0.36467278310167905,0.44471102891421166,-1.4660834520760682,-1.5417203745794672,0.7987398196936815,0.8627059722949294
-0.748555664753773,-0.7738200423466833,0.7773933911683685,0.7044661912826945,1.5051062717446684,1.5409891023189966,0.36467278310167905,0.44471102891421166,-1.4660834520760682,-1.5417203745794672,0.8003112218944394,0.86292960031667
-0.748555664753773,-0.7754148105823407,0.7773933911683685,0.7044661912826945,1.5051062717446684,1.5409891023189966,0.36467278310167905,0.44471102891421166,-1.4660834520760682,-1.5417203745794672,0.7987398196936815,0.86292960031667
-0.7485419245507317,-0.7738200423466833,0.7773933911683685,0.7044661912826945,1.5051062717446684,1.5409891023189966,0.36467278310167905,0.44471102891421166,-1.4660834520760682,-1.5417203745794672,0.8003112218944394,0.8631532283384102
-0.7485419245507317,-0.7754148105823407,0.7773933911683685,0.7044661912826945,1.5051062717446684,-0.8152339275416484,0.36467278310167905,0.44471102891421166,-1.4660834520760682,-1.5417203745794672,0.8003112218944394,0.8631532283384102
1.520707146175449,-0.7754148105823407,0.7773933911683685,0.7044661912826945,1.5051062717446684,-0.8152328501332109,0.36467278310167905,0.44471102891421166,-1.4660834520760682,-1.5417203745794672,-1.4001092155629609,-1.3518934419769126
-0.7485419245507317,-0.7754148105823407,0.7773933911683685,0.7044661912826945,1.5051062717446684,-0.8152339275416484,0.36467278310167905,0.44471102891421166,-1.4660834520760682,-1.5417203745794672,0.8003112218944394,0.8631532283384102
1.520707146175449,-0.7754148105823407,0.7773933911683685,0.7044661912826945,1.5051062717446684,-0.8152317727247733,0.36467278310167905,0.44471102891421166,-1.4660834520760682,-1.5417203745794672,-1.4001092155629609,-1.3518934419769126
1.520707146175449,-0.7754148105823407,0.7773933911683685,0.7044661912826945,1.5051062717446684,-0.8152317727247733,0.36467278310167905,0.44471102891421166,-1.4660834520760682,-1.5417203745794672,-1.4001092155629609,-1.3518934419769126
-0.7485419245507317,-0.7754148105823407,0.7773933911683685,0.7044661912826945,1.5051062717446684,-0.8152339275416484,0.36467278310167905,0.44471102891421166,-1.4660834520760682,-1.5417203745794672,0.8003112218944394,0.8631532283384102
-0.7485419245507317,-0.7754148105823407,0.7773933911683685,0.7044661912826945,1.5051062717446684,-0.8152339275416484,0.36467278310167905,0.44471102891421166,-1.4660834520760682,-1.5417203745794672,0.8003112218944394,0.8631532283384102
1.520707146175449,-0.7754148105823407,0.7773933911683685,0.7044661912826945,1.5051062717446684,-0.8152317727247733,0.36467278310167905,0.44471102891421166,-1.4660834520760682,-1.5417203745794672,-1.4001092155629609,-1.3518934419769126
-0.7485419245507317,-0.7754148105823407,0.7773933911683685,0.7044661912826945,1.5051062717446684,-0.8152339275416484,0.36467278310167905,0.44471102891421166,-1.4660834520760682,-1.5417203745794672,0.8003112218944394,0.8631532283384102
1.520707146175449,-0.7754148105823407,0.7773933911683685,0.7044661912826945,1.5051062717446684,-0.8152317727247733,0.36467278310167905,0.44471102891421166,-1.4660834520760682,-1.5417203745794672,-1.4001092155629609,-1.3518934419769126
1.520707146175449,-0.7754148105823407,0.7773933911683685,0.7044661912826945,1.5051062717446684,-0.8152306953163359,0.36467278310167905,0.44471102891421166,-1.4660834520760682,-1.5417203745794672,-1.4001092155629609,-1.3518934419769126
-0.7485419245507317,-0.7754148105823407,0.7773933911683685,0.7044661912826945,1.5051062717446684,-0.8152339275416484,0.36467278310167905,0.44471102891421166,-1.4660834520760682,-1.5417203745794672,0.8003112218944394,0.86292960031667
1.520707146175449,-0.7754148105823407,0.7773933911683685,0.7044661912826945,1.5051062717446684,1.5409891023189966,0.36467278310167905,0.44471102891421166,-1.4660834520760682,-1.5417203745794672,-1.4001092155629609,-1.3518934419769126
1.520707146175449,-0.7754148105823407,0.7773933911683685,0.7044661912826945,1.5051062717446684,-0.8152306953163359,0.36467278310167905,0.44471102891421166,-1.4660834520760682,-1.5417203745794672,-1.4001092155629609,-1.3518934419769126
-0.7485419245507317,-0.7754148105823407,0.7773933911683685,0.7044661912826945,1.5051062717446684,-0.8152339275416484,0.36467278310167905,0.44471102891421166,-1.4660834520760682,-1.5417203745794672,0.8003112218944394,0.86292960031667
